pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,sunshine,windspeed,rainfall,day_repaired_sin,day_repaired_cos,winddirection_sin,winddirection_cos
1008.8,30.3,28.4,26.8,25.4,79.0,88.0,0.3,14.5,1,1.2246467991473532e-16,-1.0,-0.9945218953682733,0.10452846326765387
1006.7,31.2,28.4,26.8,25.2,79.0,78.0,4.4,16.3,1,-0.017260640905388168,-0.9998510240408495,-0.9945218953682734,-0.10452846326765336
1003.8,30.8,27.9,26.5,24.8,81.0,84.0,2.0,11.9,1,-0.03451613896970804,-0.9994041405510704,-0.9945218953682734,-0.10452846326765336
1008.5,32.0,30.7,28.4,25.8,77.0,72.0,7.7,10.0,1,-0.051761352884209084,-0.9986594826804562,-0.9945218953682734,-0.10452846326765336
1008.1,31.7,28.9,26.9,25.3,86.0,82.0,2.2,20.0,1,-0.06899114440432443,-0.9976172723012476,-0.9945218953682734,-0.10452846326765336
1008.9,31.2,28.2,26.8,26.0,87.0,83.0,3.0,14.3,1,-0.08620037988061958,-0.9962778199420265,-0.9945218953682734,-0.10452846326765336
1008.1,33.0,30.0,28.4,25.3,84.0,69.0,0.4,14.3,0,-0.10338393178837013,-0.9946415246951927,-0.9945218953682734,-0.10452846326765336
1008.4,33.0,30.0,28.1,25.5,81.0,51.0,6.9,18.0,1,-0.12053668025532327,-0.992708874098054,-0.9945218953682734,-0.10452846326765336
1008.9,32.4,30.7,28.0,25.0,79.0,67.0,7.0,10.9,1,-0.13765351458716824,-0.9904804439875632,-0.9945218953682734,-0.10452846326765336
1006.9,33.3,30.3,26.7,26.4,79.0,88.0,3.0,20.5,1,-0.15472933479028106,-0.9879568983287464,-0.8660254037844388,-0.4999999999999996
1006.8,33.0,30.4,28.0,25.5,76.0,38.0,10.9,15.8,0,-0.17175905309127606,-0.9851389890168738,-0.9945218953682734,-0.10452846326765336
1008.1,33.9,30.0,28.0,26.4,84.0,61.0,9.1,8.6,1,-0.18873759545291652,-0.9820275556534304,-0.20791169081775907,-0.9781476007338057
1009.8,32.5,30.7,28.3,25.5,75.0,40.0,11.2,6.6,0,-0.20565990308593624,-0.9786235252959553,-0.5877852522924734,0.8090169943749473
1005.9,34.1,30.2,28.1,25.5,78.0,41.0,8.3,13.6,0,-0.22252093395631428,-0.9749279121818236,0.20791169081775931,0.9781476007338057
1005.4,33.3,30.0,26.3,24.3,81.0,47.0,8.2,12.8,1,-0.23931566428755743,-0.9709418174260521,-0.9945218953682734,-0.10452846326765336
1006.5,32.7,30.3,28.3,24.1,74.0,61.0,10.0,23.5,0,-0.2560390900575466,-0.9666664286932196,-0.8660254037844388,-0.4999999999999996
1006.7,33.5,30.5,28.7,26.4,79.0,78.0,5.5,9.1,0,-0.2726862284894939,-0.9621030198436005,-0.9945218953682733,0.10452846326765387
1001.0,32.9,30.2,28.2,25.8,78.0,38.0,11.1,16.3,1,-0.2892521195365676,-0.9572529505536158,-0.9945218953682733,0.10452846326765387
1007.9,32.0,30.6,28.4,25.9,81.0,78.0,9.1,25.5,1,-0.30573182735975307,-0.9521176659107141,-0.9945218953682733,0.10452846326765387
1011.4,31.2,28.3,26.3,25.3,80.0,43.0,9.5,9.8,0,-0.3221204417984906,-0.946698695982806,-0.9945218953682734,-0.10452846326765336
1008.4,31.8,28.8,26.7,24.5,81.0,78.0,2.2,11.2,1,-0.33841307983367025,-0.9409976553623766,-0.8660254037844388,-0.4999999999999996
1008.1,32.4,29.0,26.5,26.3,84.0,83.0,6.7,15.3,1,-0.3546048870425356,-0.9350162426854148,-0.7431448254773944,-0.6691306063588581
1008.9,30.6,28.4,26.6,25.0,81.0,88.0,0.3,11.3,1,-0.37069103904506734,-0.9287562401253024,-0.9945218953682734,-0.10452846326765336
1008.9,29.4,27.2,26.6,25.6,89.0,83.0,0.3,10.0,1,-0.38666674294141845,-0.9222195128618105,-0.587785252292473,-0.8090169943749475
1004.8,31.1,28.7,26.7,25.4,78.0,79.0,3.8,13.8,1,-0.4025272387399674,-0.9154080085253664,-0.9510565162951535,-0.30901699437494756
1004.2,31.2,28.0,26.5,25.9,89.0,84.0,0.3,17.3,1,-0.41826780077556486,-0.9083237566167541,-0.9945218953682734,-0.10452846326765336
1008.9,32.9,29.6,26.4,26.6,83.0,82.0,3.5,9.2,1,-0.4338837391175584,-0.900968867902419,-0.40673664307580093,0.9135454576426005
1008.1,30.6,28.6,26.3,25.3,82.0,87.0,2.0,20.5,1,-0.4493704009671614,-0.893345533785563,-0.8660254037844388,-0.4999999999999996
1008.1,32.9,29.9,28.6,26.3,81.0,78.0,5.0,21.9,1,-0.46472317204376845,-0.8854560256532099,-0.866025403784439,0.49999999999999933
1006.5,30.6,27.4,24.9,25.0,84.0,88.0,2.1,21.9,1,-0.4799374779597865,-0.877302694199442,-0.7431448254773944,-0.6691306063588581
1010.5,30.6,28.3,26.6,25.9,85.0,82.0,2.9,21.9,1,-0.4950087855835813,-0.8688879687250066,-2.4492935982947064e-16,1.0
1008.4,32.7,30.4,28.1,25.2,74.0,43.0,10.0,13.8,0,-0.5099326043901357,-0.8602143564135009,-2.4492935982947064e-16,1.0
1007.9,31.2,28.1,26.9,25.8,82.0,84.0,2.2,24.5,1,-0.524704487799008,-0.8512844415843512,-0.9945218953682734,-0.10452846326765336
1008.3,33.0,30.0,27.4,24.2,75.0,43.0,9.3,23.2,0,-0.539320034499199,-0.8421008849228119,-0.9945218953682734,-0.10452846326765336
1007.5,30.8,27.2,25.5,23.2,75.0,78.0,3.5,13.9,1,-0.5537748897605327,-0.8326664226872066,0.9510565162951536,-0.30901699437494734
1005.6,31.6,28.3,26.4,25.4,81.0,84.0,2.5,23.7,1,-0.5680647467311556,-0.8229838658936566,-0.9945218953682734,-0.10452846326765336
1008.5,31.5,28.1,25.7,25.5,74.0,75.0,7.6,10.9,1,-0.5821853477207704,-0.8130560994785327,-0.9945218953682733,0.10452846326765387
1007.8,30.1,28.1,26.1,25.1,84.0,83.0,2.5,20.3,0,-0.5961324854692256,-0.8028860814388823,-0.9945218953682733,0.10452846326765387
1007.8,32.9,29.6,26.5,25.8,89.0,88.0,1.1,13.2,1,-0.6099020044000729,-0.7924768419510904,-0.9945218953682734,-0.10452846326765336
1005.9,28.6,26.8,25.4,25.4,90.0,88.0,0.5,19.2,1,-0.6234898018587334,-0.7818314824680299,-0.9945218953682733,0.10452846326765387
1008.5,29.1,28.3,27.4,24.3,85.0,88.0,0.2,15.3,1,-0.6368918293348893,-0.7709531747949795,-0.9945218953682733,0.10452846326765387
1005.9,31.8,28.8,26.7,25.0,79.0,67.0,6.7,7.3,1,-0.6501040936687441,-0.7598451601445789,-0.9510565162951536,0.30901699437494723
1010.7,29.6,26.9,24.5,24.1,87.0,84.0,6.0,9.1,1,-0.663122658240795,-0.7485107481711013,-0.9945218953682734,-0.10452846326765336
1012.0,29.6,27.1,25.8,23.8,76.0,50.0,8.8,14.3,0,-0.6759436441447543,-0.7369533159843368,0.9510565162951535,0.30901699437494745
1012.0,29.4,27.7,25.4,25.9,81.0,86.0,2.4,13.8,1,-0.6885632313432769,-0.7251763071433767,0.7431448254773941,0.6691306063588582
1011.6,33.7,29.1,26.9,23.2,85.0,84.0,5.8,11.0,1,-0.700977659806149,-0.7131832306305966,-0.9945218953682733,0.10452846326765387
1008.5,30.6,27.8,25.7,25.4,91.0,81.0,3.7,23.2,1,-0.7131832306305961,-0.7009776598061496,-0.9945218953682734,-0.10452846326765336
1007.3,31.8,28.1,24.5,25.4,85.0,88.0,0.6,11.7,1,-0.7251763071433761,-0.6885632313432775,-0.9945218953682733,0.10452846326765387
1011.4,30.2,27.8,26.5,23.1,76.0,54.0,10.0,13.3,0,-0.7369533159843369,-0.6759436441447542,0.8660254037844387,0.4999999999999999
1010.6,30.8,28.1,26.1,25.8,84.0,58.0,9.9,29.0,0,-0.7485107481711011,-0.6631226582407952,0.8660254037844386,-0.5000000000000002
1009.2,29.2,26.8,25.5,23.1,75.0,62.0,6.9,12.1,1,-0.7598451601445789,-0.650104093668744,0.20791169081775931,0.9781476007338057
1010.9,28.6,26.1,25.4,23.4,89.0,87.0,0.3,11.7,1,-0.7709531747949796,-0.6368918293348892,0.7431448254773941,0.6691306063588582
1012.2,28.1,25.8,24.5,23.2,86.0,83.0,3.6,23.7,1,-0.7818314824680297,-0.6234898018587337,0.9945218953682734,-0.10452846326765333
1011.4,31.4,28.1,26.8,23.7,75.0,56.0,10.0,32.5,0,-0.7924768419510902,-0.6099020044000731,0.9945218953682733,0.10452846326765368
1009.8,32.0,27.6,25.3,22.3,75.0,80.0,8.0,8.3,0,-0.8028860814388822,-0.5961324854692258,-0.9945218953682734,-0.10452846326765336
1013.0,30.4,28.7,26.4,25.3,83.0,79.0,2.0,29.8,1,-0.8130560994785325,-0.5821853477207706,-0.9945218953682734,-0.10452846326765336
1009.1,31.8,28.0,26.8,25.0,89.0,80.0,2.0,14.5,1,-0.8229838658936564,-0.5680647467311559,0.5877852522924732,-0.8090169943749473
1013.6,28.1,26.0,25.1,22.2,79.0,51.0,2.0,17.5,0,-0.8326664226872063,-0.5537748897605334,0.9945218953682734,-0.10452846326765333
1014.8,32.8,28.1,26.7,23.5,78.0,44.0,8.4,34.2,0,-0.8421008849228114,-0.5393200344991996,0.40673664307580043,-0.9135454576426008
1014.4,31.3,28.1,26.0,23.3,82.0,88.0,0.2,22.9,1,-0.8512844415843512,-0.5247044877990078,-0.9945218953682733,0.10452846326765387
1013.7,28.7,27.8,25.3,23.3,79.0,60.0,9.1,17.2,0,-0.8602143564135006,-0.5099326043901359,0.9510565162951535,0.30901699437494745
1013.3,29.3,27.9,25.0,25.8,83.0,84.0,3.1,9.6,0,-0.8688879687250064,-0.4950087855835816,0.7431448254773942,-0.6691306063588582
1007.9,30.8,28.6,26.3,25.3,87.0,87.0,4.1,25.9,0,-0.8773026941994417,-0.4799374779597867,-0.9945218953682733,0.10452846326765387
1008.1,31.1,28.1,26.2,24.5,79.0,62.0,7.7,12.5,0,-0.88545602565321,-0.46472317204376834,0.9510565162951535,0.30901699437494745
1007.1,31.6,29.4,26.0,25.8,84.0,82.0,7.6,16.5,1,-0.8933455337855631,-0.44937040096716124,-0.20791169081775907,-0.9781476007338057
1005.8,30.3,27.5,25.9,22.1,77.0,86.0,1.2,11.7,0,-0.900968867902419,-0.4338837391175583,-0.9945218953682734,-0.10452846326765336
1005.7,31.7,28.4,26.9,25.6,82.0,86.0,1.8,21.6,1,-0.9083237566167538,-0.4182678007755655,-0.7431448254773944,-0.6691306063588581
1007.6,30.6,27.4,26.4,25.3,78.0,47.0,10.0,9.2,0,-0.9154080085253661,-0.4025272387399681,-0.9945218953682734,-0.10452846326765336
1015.0,29.8,27.9,26.5,23.2,76.0,78.0,6.2,11.0,1,-0.92221951286181,-0.38666674294141956,0.20791169081775931,0.9781476007338057
1014.8,31.2,28.4,26.8,26.1,86.0,77.0,3.8,12.6,1,-0.9287562401253023,-0.3706910390450676,0.5877852522924731,0.8090169943749475
1013.0,31.1,28.9,25.8,20.6,75.0,54.0,10.0,14.5,0,-0.9350162426854147,-0.3546048870425359,0.9510565162951535,0.30901699437494745
1007.7,32.0,29.1,26.7,25.0,75.0,78.0,2.3,17.2,1,-0.9409976553623766,-0.3384130798336701,0.20791169081775931,0.9781476007338057
1008.2,32.3,29.6,27.9,24.2,78.0,69.0,6.8,11.8,1,-0.946698695982806,-0.3221204417984905,0.40673664307580015,0.9135454576426009
1010.2,29.2,27.0,25.7,25.4,79.0,67.0,4.5,44.7,1,-0.9521176659107141,-0.30573182735975296,0.9945218953682734,-0.10452846326765333
1013.0,31.2,28.7,26.3,26.3,91.0,88.0,1.8,26.7,1,-0.9572529505536157,-0.2892521195365679,0.9945218953682733,0.10452846326765368
1015.1,30.3,27.7,24.7,25.6,81.0,69.0,2.6,25.1,1,-0.9621030198436004,-0.2726862284894942,0.9510565162951536,-0.30901699437494734
1015.0,28.6,26.6,24.8,23.6,83.0,84.0,3.6,37.5,1,-0.9666664286932194,-0.25603909005754777,0.40673664307580015,0.9135454576426009
1013.5,28.9,26.5,24.8,20.6,76.0,54.0,4.5,16.7,1,-0.970941817426052,-0.23931566428755774,0.9945218953682734,-0.10452846326765333
1013.2,27.8,26.6,25.8,25.2,90.0,84.0,1.2,27.3,1,-0.9749279121818236,-0.2225209339563146,0.5877852522924732,-0.8090169943749473
1004.9,28.4,26.2,24.7,24.4,84.0,83.0,3.6,29.8,1,-0.9786235252959552,-0.20565990308593696,0.40673664307580015,0.9135454576426009
1010.5,27.8,25.8,24.3,21.2,73.0,47.0,6.8,21.9,1,-0.9820275556534304,-0.18873759545291638,0.9945218953682733,0.10452846326765368
1017.0,28.9,25.5,24.5,23.4,82.0,66.0,2.0,34.2,0,-0.9851389890168738,-0.17175905309127593,0.9945218953682733,0.10452846326765368
1017.8,29.7,27.9,25.6,25.4,77.0,61.0,8.4,13.2,0,-0.9879568983287464,-0.15472933479028134,-0.7431448254773944,-0.6691306063588581
1016.4,28.7,25.6,20.5,24.7,84.0,88.0,3.1,37.9,1,-0.9904804439875631,-0.13765351458716854,0.9945218953682734,-0.10452846326765333
1017.9,28.0,26.5,24.9,23.4,82.0,77.0,8.5,23.9,0,-0.992708874098054,-0.12053668025532357,-0.8660254037844388,-0.4999999999999996
1008.3,22.5,20.8,19.6,18.6,73.0,21.0,10.0,38.3,0,-0.9946415246951927,-0.10338393178836999,0.9510565162951535,0.30901699437494745
1017.1,27.2,25.5,24.4,21.4,82.0,65.0,8.6,35.1,1,-0.9962778199420265,-0.08620037988061945,0.9945218953682734,-0.10452846326765333
1010.3,27.8,25.4,23.7,23.5,89.0,89.0,0.1,50.6,1,-0.9976172723012475,-0.06899114440432517,0.9510565162951535,0.30901699437494745
1018.1,28.1,27.1,25.4,25.1,90.0,81.0,1.6,52.8,1,-0.9986594826804561,-0.051761352884209834,-0.587785252292473,-0.8090169943749475
1017.7,28.8,26.4,24.5,16.9,79.0,43.0,9.3,24.4,0,-0.9994041405510704,-0.03451613896970879,0.9945218953682734,-0.10452846326765333
1018.9,26.1,23.7,21.0,22.0,90.0,81.0,3.0,13.8,1,-0.9998510240408495,-0.017260640905388477,0.9510565162951535,0.30901699437494745
1014.8,24.5,23.1,22.7,22.9,90.0,94.0,0.0,50.7,1,-1.0,-1.8369701987210297e-16,0.5877852522924731,0.8090169943749475
1016.5,25.3,21.3,20.8,19.6,78.0,61.0,3.3,22.0,0,-0.9998510240408495,0.01726064090538811,0.9945218953682733,0.10452846326765368
1016.4,28.4,26.1,25.1,23.0,85.0,84.0,6.0,15.2,1,-0.9994041405510704,0.03451613896970842,0.9945218953682734,-0.10452846326765333
1018.0,22.3,21.3,20.4,20.9,89.0,88.0,0.0,21.4,1,-0.9986594826804561,0.051761352884209466,0.40673664307580015,0.9135454576426009
1016.0,27.4,24.9,22.2,20.3,81.0,78.0,5.8,35.3,0,-0.9976172723012476,0.0689911444043248,0.9510565162951536,-0.30901699437494734
1016.8,28.1,25.0,23.7,20.3,70.0,78.0,5.3,16.4,0,-0.9962778199420265,0.08620037988061907,0.9510565162951535,0.30901699437494745
1017.1,29.2,25.7,23.4,19.4,78.0,65.0,8.8,27.3,0,-0.9946415246951927,0.10338393178836963,0.9510565162951535,0.30901699437494745
1014.1,28.2,25.3,23.2,22.1,76.0,46.0,8.8,10.9,1,-0.9927088740980541,0.12053668025532233,0.7431448254773941,0.6691306063588582
1017.7,28.2,25.6,23.4,21.6,82.0,70.0,7.6,10.0,1,-0.9904804439875632,0.13765351458716818,0.9945218953682734,-0.10452846326765333
1016.8,26.2,24.3,21.0,22.2,83.0,81.0,0.7,11.0,1,-0.9879568983287464,0.15472933479028098,0.5877852522924731,0.8090169943749475
1019.5,27.9,25.8,24.7,23.1,83.0,88.0,0.9,10.2,1,-0.9851389890168737,0.17175905309127645,0.9945218953682734,-0.10452846326765333
1019.8,26.8,23.1,21.2,20.1,78.0,79.0,8.2,25.1,1,-0.9820275556534303,0.1887375954529169,0.9945218953682734,-0.10452846326765333
1020.6,26.3,24.3,22.5,19.3,70.0,47.0,7.1,28.3,1,-0.9786235252959552,0.2056599030859366,0.40673664307580015,0.9135454576426009
1017.3,26.4,24.5,23.9,22.3,79.0,79.0,3.1,22.9,1,-0.9749279121818236,0.22252093395631423,0.9510565162951535,0.30901699437494745
1019.5,25.3,23.7,22.3,18.8,79.0,83.0,3.5,15.3,1,-0.9709418174260521,0.23931566428755738,0.9945218953682733,0.10452846326765368
1015.2,26.3,24.5,23.7,19.9,73.0,49.0,7.1,16.0,0,-0.9666664286932197,0.25603909005754655,0.9945218953682733,0.10452846326765368
1014.9,26.3,23.3,20.1,17.4,75.0,83.0,3.0,22.0,1,-0.9621030198436005,0.27268622848949386,0.7431448254773941,0.6691306063588582
1017.1,27.9,25.3,24.1,22.9,84.0,78.0,1.0,14.6,1,-0.9572529505536158,0.28925211953656754,0.7431448254773941,0.6691306063588582
1017.1,26.0,24.9,22.3,22.2,81.0,84.0,2.4,12.0,1,-0.9521176659107142,0.3057318273597526,0.9945218953682733,0.10452846326765368
1012.2,28.9,24.0,21.6,23.5,81.0,78.0,6.5,36.0,1,-0.9466986959828061,0.3221204417984901,0.8660254037844387,0.4999999999999999
1012.5,26.3,25.7,24.4,22.8,76.0,66.0,3.2,24.9,1,-0.9409976553623767,0.33841307983366975,0.9945218953682734,-0.10452846326765333
1015.2,27.1,25.0,23.7,20.7,78.0,58.0,9.4,15.5,0,-0.9350162426854148,0.35460488704253557,0.8660254037844387,0.4999999999999999
1017.1,25.1,24.7,23.1,21.4,85.0,81.0,0.0,25.9,1,-0.9287562401253024,0.3706910390450673,0.9945218953682734,-0.10452846326765333
1019.4,27.8,23.3,21.6,16.7,92.0,88.0,0.1,11.0,1,-0.9222195128618105,0.3866667429414184,0.9510565162951535,0.30901699437494745
1014.7,28.4,25.5,24.0,23.4,89.0,84.0,3.1,19.8,1,-0.9154080085253663,0.4025272387399677,0.9510565162951535,0.30901699437494745
1015.1,26.2,25.4,24.4,23.6,91.0,88.0,0.1,39.5,1,-0.908323756616754,0.4182678007755652,0.7431448254773941,0.6691306063588582
1016.1,29.7,26.3,24.1,23.1,86.0,70.0,5.0,16.0,1,-0.9009688679024193,0.43388373911755795,0.9945218953682733,0.10452846326765368
1014.7,29.8,25.1,22.1,23.7,82.0,79.0,6.9,14.6,1,-0.8933455337855633,0.44937040096716097,0.9945218953682734,-0.10452846326765333
1015.2,27.8,25.5,24.4,23.6,86.0,88.0,1.2,8.7,1,-0.8854560256532101,0.464723172043768,0.8660254037844387,0.4999999999999999
1016.1,26.8,24.6,23.1,19.9,91.0,83.0,4.5,9.9,0,-0.8773026941994424,0.47993747795978564,0.8660254037844387,0.4999999999999999
1017.1,29.9,25.6,24.4,19.3,93.0,88.0,0.4,9.1,1,-0.8688879687250066,0.4950087855835813,0.7431448254773941,0.6691306063588582
1016.7,25.9,24.8,23.1,21.4,81.0,84.0,1.1,14.5,1,-0.8602143564135009,0.5099326043901355,0.9945218953682734,-0.10452846326765333
1015.3,28.9,26.6,23.5,23.5,85.0,88.0,2.0,9.8,1,-0.851284441584351,0.5247044877990082,0.9945218953682734,-0.10452846326765333
1014.4,27.9,25.4,23.4,21.6,86.0,88.0,0.6,14.7,1,-0.8421008849228117,0.5393200344991993,0.9945218953682733,0.10452846326765368
1015.1,26.2,25.5,23.6,20.5,91.0,81.0,0.8,16.4,1,-0.8326664226872064,0.553774889760533,0.7431448254773941,0.6691306063588582
1016.7,29.1,25.4,23.7,19.3,75.0,46.0,9.1,7.9,0,-0.8229838658936566,0.5680647467311556,0.9510565162951535,0.30901699437494745
1017.5,25.3,21.6,19.7,19.6,82.0,84.0,0.1,43.8,0,-0.8130560994785327,0.5821853477207704,0.9945218953682733,0.10452846326765368
1016.7,23.3,20.9,18.2,17.4,90.0,84.0,2.4,20.5,1,-0.8028860814388828,0.5961324854692248,0.8660254037844387,0.4999999999999999
1014.5,22.4,19.3,17.6,13.5,67.0,72.0,6.1,35.3,0,-0.7924768419510905,0.6099020044000728,0.9945218953682733,0.10452846326765368
1015.1,21.3,18.9,17.2,15.8,86.0,80.0,1.2,12.8,1,-0.7818314824680299,0.6234898018587334,0.9945218953682733,0.10452846326765368
1020.8,21.4,19.9,17.2,12.9,73.0,82.0,2.4,39.5,1,-0.7709531747949798,0.6368918293348889,0.40673664307580015,0.9135454576426009
1015.2,21.3,19.3,18.9,18.9,93.0,85.0,0.7,14.5,1,-0.7598451601445793,0.6501040936687438,0.7431448254773941,0.6691306063588582
1017.9,20.5,20.4,19.9,18.1,88.0,83.0,3.1,22.9,1,-0.7485107481711011,0.6631226582407952,0.9945218953682733,0.10452846326765368
1018.6,26.7,24.8,22.1,21.4,92.0,90.0,0.2,19.2,1,-0.7369533159843369,0.6759436441447543,0.7431448254773941,0.6691306063588582
1018.7,23.2,22.5,20.0,20.4,93.0,93.0,0.5,38.3,1,-0.7251763071433767,0.6885632313432768,0.9945218953682733,0.10452846326765368
1019.7,22.1,20.6,19.3,19.1,90.0,87.0,0.0,29.8,1,-0.7131832306305961,0.7009776598061497,0.8660254037844387,0.4999999999999999
1018.9,19.2,20.9,19.2,19.4,78.0,38.0,5.7,36.0,1,-0.7009776598061493,0.7131832306305963,0.9945218953682734,-0.10452846326765333
1017.5,25.2,21.6,16.9,18.6,75.0,44.0,6.7,28.9,1,-0.6885632313432771,0.7251763071433764,0.9510565162951535,0.30901699437494745
1017.7,19.0,17.7,16.9,15.5,77.0,82.0,0.5,35.8,1,-0.6759436441447546,0.7369533159843366,0.9945218953682733,0.10452846326765368
1019.9,25.8,21.8,20.2,18.4,86.0,89.0,3.4,22.0,1,-0.6631226582407955,0.7485107481711007,0.8660254037844387,0.4999999999999999
1018.7,20.9,17.0,16.5,14.0,90.0,59.0,4.9,14.2,0,-0.6501040936687448,0.7598451601445784,0.20791169081775931,0.9781476007338057
1015.6,21.2,19.6,18.7,17.0,93.0,88.0,0.0,23.5,1,-0.6368918293348892,0.7709531747949796,0.9510565162951535,0.30901699437494745
1019.9,24.7,20.8,19.2,17.3,77.0,53.0,5.0,11.8,0,-0.6234898018587337,0.7818314824680297,0.40673664307580015,0.9135454576426009
1016.0,21.1,20.1,19.7,18.3,86.0,93.0,0.2,11.8,1,-0.6099020044000731,0.7924768419510901,0.8660254037844387,0.4999999999999999
1017.1,24.5,18.4,17.2,16.0,65.0,60.0,6.8,35.3,0,-0.5961324854692251,0.8028860814388826,0.9510565162951535,0.30901699437494745
1022.5,19.3,17.3,16.4,12.8,77.0,94.0,0.0,24.4,1,-0.5821853477207714,0.813056099478532,0.20791169081775931,0.9781476007338057
1022.9,20.1,18.4,16.5,12.3,73.0,17.0,3.1,41.3,0,-0.5680647467311559,0.8229838658936564,0.7431448254773941,0.6691306063588582
1017.9,18.9,16.4,15.1,15.5,78.0,89.0,0.2,22.8,1,-0.5537748897605341,0.8326664226872057,0.7431448254773941,0.6691306063588582
1024.4,18.8,14.8,12.4,8.5,75.0,43.0,9.1,39.5,0,-0.5393200344991996,0.8421008849228114,0.40673664307580015,0.9135454576426009
1024.7,17.5,13.7,11.3,6.6,77.0,88.0,0.0,22.6,1,-0.5247044877990079,0.8512844415843512,0.40673664307580015,0.9135454576426009
1021.4,17.3,13.3,12.9,11.1,87.0,80.0,0.2,27.3,1,-0.509932604390136,0.8602143564135006,0.5877852522924731,0.8090169943749475
1018.0,24.3,21.1,19.8,19.6,79.0,69.0,3.3,30.0,0,-0.49500878558358086,0.8688879687250068,0.9945218953682733,0.10452846326765368
1021.1,21.2,18.8,16.4,16.6,67.0,75.0,5.1,35.8,0,-0.4799374779597868,0.8773026941994417,0.8660254037844387,0.4999999999999999
1020.8,21.4,18.9,17.2,14.9,75.0,69.0,7.7,18.0,0,-0.4647231720437684,0.88545602565321,0.7431448254773941,0.6691306063588582
1023.8,17.6,15.2,14.8,11.4,76.0,49.0,3.9,35.1,0,-0.44937040096716213,0.8933455337855627,0.9945218953682733,0.10452846326765368
1017.9,20.9,20.6,18.9,19.6,80.0,88.0,4.1,21.9,1,-0.43388373911755834,0.900968867902419,0.40673664307580015,0.9135454576426009
1021.2,21.0,19.2,17.4,16.5,82.0,88.0,0.2,20.9,1,-0.4182678007755656,0.9083237566167538,0.8660254037844387,0.4999999999999999
1019.3,21.3,20.3,19.4,16.0,89.0,75.0,3.1,25.1,1,-0.4025272387399673,0.9154080085253664,0.5877852522924731,0.8090169943749475
1020.7,18.1,17.2,16.9,7.9,75.0,55.0,6.8,33.4,0,-0.3866667429414196,0.92221951286181,0.5877852522924731,0.8090169943749475
1022.6,20.1,17.6,15.3,14.6,79.0,86.0,0.7,28.7,0,-0.37069103904506767,0.9287562401253022,0.9510565162951535,0.30901699437494745
1020.2,17.2,14.6,12.8,8.1,79.0,87.0,1.8,32.9,0,-0.3546048870425351,0.935016242685415,0.9510565162951535,0.30901699437494745
1019.5,22.3,19.9,17.2,16.8,87.0,80.0,0.0,27.3,1,-0.33841307983367097,0.9409976553623762,0.40673664307580015,0.9135454576426009
1022.0,16.2,15.2,13.5,9.8,88.0,88.0,0.1,28.4,1,-0.32212044179849053,0.946698695982806,0.40673664307580015,0.9135454576426009
1022.8,17.6,15.9,14.4,11.1,77.0,85.0,0.0,20.0,0,-0.305731827359753,0.9521176659107141,0.5877852522924731,0.8090169943749475
1018.0,17.5,16.3,15.3,14.6,92.0,85.0,1.3,11.8,0,-0.28925211953656793,0.9572529505536157,0.7431448254773941,0.6691306063588582
1017.9,16.5,16.1,15.1,15.1,83.0,81.0,0.0,28.8,1,-0.27268622848949425,0.9621030198436004,0.9510565162951535,0.30901699437494745
1022.4,21.3,18.9,16.6,12.9,79.0,70.0,7.9,19.2,1,-0.25603909005754694,0.9666664286932196,0.8660254037844387,0.4999999999999999
1023.6,18.2,17.9,16.1,12.4,85.0,89.0,0.1,16.0,0,-0.23931566428755865,0.9709418174260518,0.7431448254773941,0.6691306063588582
1019.0,21.8,18.3,15.8,13.2,89.0,88.0,0.2,22.5,0,-0.22252093395631464,0.9749279121818235,0.7431448254773941,0.6691306063588582
1017.4,21.3,20.9,19.1,19.9,76.0,88.0,0.3,30.2,0,-0.205659903085937,0.9786235252959552,0.40673664307580015,0.9135454576426009
1017.7,20.9,19.3,18.9,18.1,83.0,81.0,0.3,25.1,1,-0.18873759545291732,0.9820275556534301,0.9945218953682733,0.10452846326765368
1016.7,21.3,18.3,17.1,16.4,79.0,70.0,1.5,13.9,0,-0.171759053091276,0.9851389890168738,0.7431448254773941,0.6691306063588582
1020.6,18.7,17.3,16.5,15.0,75.0,81.0,1.5,25.9,0,-0.15472933479028142,0.9879568983287464,0.9510565162951535,0.30901699437494745
